gene,avg_rank_metric,avg_log2FC
NDUFB11,0.0017406474185600997,0.017557644398590967
PI4KB,0.0017368167195730337,0.017089371548879215
DNM1L,0.0017215530909572667,0.016349721896348857
COG3,0.0017172132222050573,0.01819013065794966
HIGD1A,0.0017111585233158765,0.016145421274799787
MRPL16,0.0017054201972718185,0.01702249878698835
CHMP3,0.0017025559281502447,0.016702487842138333
IL16,0.001701980495807866,0.017172065854174384
CNPY3,0.0016970864165860155,0.016105881422822585
AKAP9,0.0016958224281211965,0.01663609040051707
VPS37B,0.0016954335607603282,0.016713743808439308
NDUFS3,0.0016754549250499267,0.01609404155291206
IFI27L2,0.0016738380141671744,0.015709908276914146
ATP5B,0.0016527916930892917,0.016327954530354953
OST4,0.0016508570139449064,0.015002016994993421
CCDC115,0.0016363315872860982,0.015344951599081391
SLC2A1,0.0016322129128465803,0.01529629882267869
JAGN1,0.001626695760323071,0.014763889573218447
BTN3A3,0.0016225104869777402,0.015554034044278155
NDUFA9,0.0016144790258525853,0.0161326184039206
MACF1,0.0016091674891506454,0.015206193497029912
CDKN2AIPNL,0.0015970571027198138,0.015570590942856228
ICOS,0.0015962754060696032,0.010587279383199106
BLOC1S2,0.001578530151778562,0.015282740170380796
NOP56,0.0015770818882561851,0.01524114305724314
ARF6,0.0015752635591269983,0.014331082369338524
SLC25A26,0.001574939708057111,0.014426586864353814
SF3B3,0.0015625660791555337,0.014623588020546254
PTPN7,0.0015605928453713816,0.015119226400621194
SCAND1,0.001549954804805974,0.0168401342409399
RBBP6,0.0015498731612576687,0.01445521849275278
SNRPC,0.0015468495708054648,0.01643134969130108
GET4,0.0015468434078296056,0.013739590009389015
NFKBIB,0.0015460735620157352,0.015283629552105221
SDHAF1,0.0015426557042134894,0.014968743291918286
RFC1,0.0015424310387801244,0.01582552312260562
MINOS1,0.0015258541706869705,0.016203534068994115
ST3GAL1,0.0015185925848511979,0.014367093190005132
RBM38,0.0015127650100558213,0.014967573386521216
ABCE1,0.0015027299695088243,0.015528977807683475
UBL5,0.0014981963304172075,0.015588757295109083
STIM2,0.0014978765108077765,0.01570570696688572
VDAC2,0.0014901425914824122,0.015489891279070774
ARL16,0.00148802287206835,0.015411692961405647
PTBP3,0.0014751954035029618,0.015034532293971309
DTD1,0.0014718106991443536,0.014596423677029012
MRFAP1L1,0.0014654820240626787,0.015604217374091041
MTIF3,0.0014646646710574603,0.014250337289878259
CCNB1IP1,0.0014643232447204854,0.014410796730617424
B3GAT3,0.0014640618203813915,0.01447421546579099
CASP1,0.0014590087812183336,0.015352216319038584
MXD1,0.0014531441257679052,0.01156968098917078
OASL,0.0014512197468073752,0.014879041927893313
ZNF141,0.001444983654763933,0.014164541091187284
RNF114,0.001443141943215381,0.014771154926867144
ZNF644,0.0014315898152302117,0.014415580877735232
U2SURP,0.0014314509863956198,0.015960795862886117
TNFSF8,0.001431068317239785,0.012551316945307834
JPX,0.0014260160171265409,0.014132968897265091
KLRB1,0.0014180763978714314,0.014442673278811938
KIAA1109,0.0014150566464440912,0.013774839781721887
KIAA0232,0.0014094003791235853,0.013161756499045827
ERAP2,0.0013909991114956354,0.014894761537493533
TALDO1,0.0013818864270061543,0.01314610373275708
KANSL1-AS1,0.0013725093783033692,0.01582436318613647
NXF1,0.0013696736110800215,0.014810982130888772
SYNE2,0.0013690308963150407,0.013245516754351554
CCDC88C,0.0013682219463309864,0.013794400311085902
CYTH4,0.0013610146537521297,0.015118183582608592
TOPORS-AS1,0.0013481056966594108,0.014362018339560436
KRTCAP2,0.0013421837040521137,0.01391270566971901
TMEM60,0.0013386285613175184,0.013667938592370931
LINC-PINT,0.0013375951138314083,0.013187990423746741
NPAT,0.001336211223231647,0.014779966888570443
P4HTM,0.0013340234285748051,0.012170725976940626
CCDC167,0.0013264238627833627,0.01372587294997046
ULK3,0.001320316631911587,0.013343415905763099
PPP3CC,0.001320087445812772,0.014180022602130712
DNAJC19,0.0013112607249789131,0.012573595973519473
OXLD1,0.0013092635888633283,0.014781178973612138
PDS5A,0.0012996280549868171,0.013706037229087753
KCNAB2,0.0012924416775817174,0.014797390878047026
CHID1,0.0012889976132160238,0.014878407276909481
ZMAT5,0.0012888474188685938,0.013755697660994694
TMEM205,0.0012886933800161171,0.012765562654201307
LOC102724023,0.0012855528188093215,0.0149882614387866
SPCS1,0.0012786639887189424,0.014537089302471324
FYTTD1,0.0012758010074367925,0.013693790153321984
CMC1,0.001260552674915696,0.013754457149519683
PLCB2,0.0012481478754899987,0.012504851790674398
SMC3,0.0012457886420520832,0.012933274553743022
EDEM2,0.001242512238292538,0.012896895800552527
IMP3,0.0012411694943922243,0.014249685836535861
ARF1,0.0012385878389856873,0.013437226267892495
PHF11,0.001237843993308311,0.014218946259182054
CA5B,0.001236780033003065,0.012730006513048682
PIGX,0.0012361254169975103,0.009917927789674277
DOCK8,0.0012320787288594118,0.012534402458763508
UVRAG,0.0012138731270644981,0.012517087743985507
PRPF4B,0.0012126796577572262,0.012932251780084416
SEC23A,0.0012013977461932598,0.011698046036147979
FEZ2,0.0011982514069172588,0.012528942980622126
NCK1,0.0011962347965210147,0.012969316265109575
PITHD1,0.0011900757221711608,0.01369074461832279
PSMD5-AS1,0.001181650101715676,0.01180241059662272
SF3B1,0.0011799465050583429,0.011350380144747924
DSTN,0.001177143044622625,0.013184197921354356
EIF6,0.001176551132665144,0.013883642828949867
TBC1D20,0.0011763370512425184,0.012456014976629251
GTF3A,0.0011738481469414836,0.013015587919805099
IQGAP1,0.0011708470675835798,0.013051071183782724
MAP2K2,0.001169447908817846,0.012930964648011611
TXNDC17,0.0011678566633225615,0.013842257693606372
MED6,0.0011677257563889331,0.011479818195411327
UBQLN1,0.0011597372434784818,0.012544459557771052
TIPARP,0.001151545016744173,0.011124174888960104
RANGRF,0.0011506216556820962,0.012087849338889175
VMA21,0.0011473785521506686,0.012562266511980301
RAB8B,0.0011423558338236198,0.012893104064918334
KIF21B,0.0011395718743016665,0.01216914147141415
IL10RB,0.0011341677702432103,0.012539342811729144
ACTR10,0.0011332129060593337,0.01246717272638012
RN7SK,0.0011277351265309094,0.0125297512057452
RPS25,0.001123721978026377,0.011478562810714996
IMPDH2,0.00111917807539013,0.012068765072438939
AIMP1,0.0011179739751373896,0.012594021129992444
CXCR3,0.001117280609068386,0.011185297296194285
RPS18,0.0011164209372813373,0.011255397163048932
SMIM7,0.001111599666524195,0.012214282148353761
FGD3,0.0011112785106763303,0.011487646439879973
ACTR6,0.0011078874063318086,0.011443289122780944
MRPL11,0.0011061894855520639,0.012017808381215227
STK10,0.0011041530923632538,0.011230472956683205
CTAGE5,0.0011033433689886373,0.013477008109591758
TNFAIP8,0.00109991801809405,0.012093976276690187
OMA1,0.001098316629822032,0.012259646936802815
NSMCE4A,0.0010812957230298395,0.013769273524518849
RASSF7,0.0010788814618930024,0.012928297970413389
COMMD6,0.001078588553026811,0.013065356927681392
LRRFIP1,0.0010754185792386686,0.011005443081274066
STOM,0.0010748872754893378,0.012269217504817402
DDX17,0.001073628578197616,0.012154142492205238
STUB1,0.0010698980625015188,0.01104674492593759
SMIM15,0.0010651485089690355,0.012139662420306212
KLF2,0.0010647817906653664,0.0110185783425001
LAT,0.0010641299727911664,0.011943406217829355
YBX1,0.0010614683954469394,0.01143306252603788
MTFP1,0.0010598466290844622,0.011286040184861592
CHCHD1,0.0010547318804899836,0.011901010650761323
H1FX,0.0010524660084637067,0.009902357004314341
ZNF737,0.0010507866584127713,0.010726693566363844
CHCHD5,0.001039468907042744,0.012464867030452173
TRABD,0.0010309574916446788,0.011225152937729585
LDLRAP1,0.001030470579389719,0.011631713169200877
RAD51C,0.0010292029827260283,0.01132991277646881
CLK4,0.0010279571084065707,0.011990575532769391
JTB,0.0010275938166262484,0.011494971450690965
IRF2BPL,0.001025980219205873,0.009174852161156799
LSM4,0.0010193508967989123,0.011763068452208845
HNRNPA2B1,0.001017354283825725,0.011583943175697765
SMG1,0.001014878026347166,0.011644630678787562
LINC01481,0.0010141418043574304,0.012498015087664217
UTP18,0.001011985757246143,0.01119439898249147
METTL5,0.001010941051938238,0.011952395352228272
CHMP6,0.0010057680937449207,0.011339386330062493
HSPA14,0.0010035481339509195,0.011614307497101661
BCL7B,9.981465873638473e-4,0.011674541572498295
ABCA11P,9.917352918748922e-4,0.011278532644123793
RPL26L1,9.753682896290617e-4,0.010716410062700356
DEK,9.724691085629556e-4,0.00995805640147586
CLNS1A,9.659397817802563e-4,0.0123053053525123
TAF11,9.646148480242792e-4,0.012406062884004797
HS3ST3B1,9.566376990328019e-4,0.009437246203084199
PRRC2C,9.554154310937055e-4,0.010117364702492998
DBI,9.52930992051956e-4,0.010151187576589294
ACAP1,9.489161424631014e-4,0.01037535905706133
NUB1,9.340887325593822e-4,0.011786006091460886
SPATA13,9.295489399352586e-4,0.011673912944063393
YDJC,9.207131252349346e-4,0.010079808588036199
ORC4,9.183899128980267e-4,0.01138196968436578
CCT6A,9.179600144486674e-4,0.010550504544824068
SPSB3,9.166784829300874e-4,0.010192489517098542
SERTAD3,9.098016949788267e-4,0.009479761180117681
LYAR,9.08141772495087e-4,0.009476570472090037
PEF1,9.038842260054871e-4,0.009721015293722707
CPSF3L,9.017837931653149e-4,0.010711216045029627
C10orf54,9.010914346005053e-4,0.010797803421451401
CASP4,8.998388790392344e-4,0.01218948037773365
COA4,8.983532075507349e-4,0.009751136749815923
GLT8D1,8.964144166568064e-4,0.010072250157000405
EXOSC1,8.925480506345949e-4,0.009654009239063541
TBC1D1,8.925062842983096e-4,0.010515524731507585
ENSA,8.91578132587654e-4,0.008538600024714984
AKAP7,8.874054910583878e-4,0.010186782812572692
MAL,8.83825893922151e-4,0.009020303647890821
RASSF5,8.746093588694079e-4,0.010110816291368608
ZDHHC4,8.671686859437058e-4,0.011075136388675721
NEK7,8.635582609903886e-4,0.007801981342453634
HOPX,8.623612325022595e-4,0.00990698037388709
GIMAP7,8.524854150311321e-4,0.0087804862825051
AHNAK,8.462126913287362e-4,0.00937759034505937
CDV3,8.444736599469086e-4,0.009478414229143322
RPL22,8.415797363078289e-4,0.009178633247798072
RNF181,8.332259516451889e-4,0.010011319269646173
CTSB,8.311029065371905e-4,0.008895918611420903
UBL3,8.300829086359069e-4,0.008719071192475123
RPL24,8.263610895078887e-4,0.008901893405783755
HNRNPM,8.253357276102685e-4,0.008353742490331497
NDUFV2,8.175906015830607e-4,0.00855843066557271
ARHGEF9,8.136528244950794e-4,0.010351992648458415
MAST3,8.131326628936516e-4,0.011690075610184114
SEPT1,8.000321182088252e-4,0.009271400425032363
TMEM183A,7.934691824076997e-4,0.009247903864717123
ATP5I,7.872893212070751e-4,0.00865097056269787
TMEM59,7.85561811528694e-4,0.008852287168239948
LYSMD2,7.830296157479371e-4,0.007917110298122738
AHSA1,7.817211776389773e-4,0.008367125486051
H2AFJ,7.80451472888133e-4,0.008336233675991426
MPC1,7.769209100318768e-4,0.010381661570480304
ANKRD10,7.767763011698848e-4,0.008596589519724819
TMCO3,7.737874724189084e-4,0.009642649902802817
MRFAP1,7.731289326116447e-4,0.008814075213383088
MAPKAPK5-AS1,7.724445283841051e-4,0.009466572548807888
IP6K1,7.720625688690076e-4,0.00939501403297247
RAB9A,7.689859884348019e-4,0.008741207501737422
SIVA1,7.662050708450694e-4,0.008166773891886277
REEP3,7.595913302180407e-4,0.008376829593241097
P4HB,7.557963553515189e-4,0.009678432363476212
DNPH1,7.557454622941578e-4,0.008929911484414172
COX11,7.5566348240624e-4,0.010074074343190046
PLP2,7.526095050766127e-4,0.008404050633427338
PSMB8,7.51765950167005e-4,0.00953701879006155
PKM,7.496963579088681e-4,0.007976887781919005
QRICH1,7.470756182117583e-4,0.008629642081688088
LARP7,7.464217068268419e-4,0.010496409334172289
UXT,7.458366480806672e-4,0.009133029664033659
SZRD1,7.44250179949675e-4,0.010471014624637485
TOR1AIP1,7.411277134533092e-4,0.008877737275914586
PHB2,7.362217591147479e-4,0.006398268264762657
ACADM,7.352798869198999e-4,0.009767845772762093
YIF1A,7.327849880334629e-4,0.009761032664320268
GID8,7.323441504369188e-4,0.00853456326740592
C1QBP,7.306278274082353e-4,0.008697109346343478
SEPW1,7.286124168121102e-4,0.007427795096194869
TXN2,7.281050991079426e-4,0.008206792124485596
ZNF428,7.226226340215312e-4,0.00829982523398283
HNRNPD,7.217554075924028e-4,0.007971578913691298
PAN3,7.210010073247391e-4,0.0087461461986416255
HUWE1,7.20036630841973e-4,0.009378434671812355
CD6,7.192654903317554e-4,0.008371558016018825
SUZ12,7.170289434505529e-4,0.009572151802176618
BFAR,7.163089523450078e-4,0.008396467048995097
HIVEP2,7.161816182205691e-4,0.008324272305535145
PIM3,7.1105671755178e-4,0.007702122750540335
HMGN3,7.078744360413238e-4,0.006877012928406068
SMPD4,7.052953360460318e-4,0.009255256318602002
IST1,7.000879504892246e-4,0.00881630031213697
C15orf61,6.997643037700688e-4,0.009374594885471812
POLD4,6.995796686574317e-4,0.0083724815755602
ACN9,6.912772310380754e-4,0.007942611806753453
MAF,6.912327269373762e-4,0.007615209430110263
LCP2,6.90942972143454e-4,0.008691221770504598
DYNLT3,6.859687196434233e-4,0.009011891687479762
CHMP4B,6.79392555482885e-4,0.00875324685422278
RRN3,6.70294950222906e-4,0.006474298542909906
RWDD3,6.696936986030355e-4,0.007661165660302232
ECI2,6.689080320227105e-4,0.008857125196721945
UBAC2,6.61082056885091e-4,0.007709887029179758
LRPPRC,6.495506084112896e-4,0.008391307936200165
NDUFB5,6.483417972110902e-4,0.0076670272590213286
FLJ10038,6.462728123764907e-4,0.006871944317797953
G6PD,6.368578912048373e-4,0.009694917159399952
ARL1,6.367608540615337e-4,0.008203089572608575
HSP90AA1,6.364618746004999e-4,0.007539278721900593
EEF1D,6.341545453494455e-4,0.006249096327013278
SLC50A1,6.31443534088472e-4,0.0089498033196209
ALG2,6.314084084442526e-4,0.00848559767149088
MZT1,6.310419777864292e-4,0.007604484873216873
PDCD2,6.249333485317221e-4,0.006597428950833067
EIF4H,6.248719975202337e-4,0.00783617190706101
PDHA1,6.227517691571554e-4,0.0069036998428839355
SPTAN1,6.198186525581261e-4,0.007506046811259539
ALDOA,6.173845321920099e-4,0.007713219115094454
GMPPA,6.079353050070548e-4,0.008283480416701374
TANK,6.030436509915241e-4,0.007594808240496056
GGCX,6.02981925825389e-4,0.00737523546386531
MCRS1,6.023357422924463e-4,0.006370479954050329
SEC13,6.004533190867663e-4,0.007614465612641281
TIMM10B,5.966691432203917e-4,0.007311125013174555
RPAP2,5.960499510881601e-4,0.008390394341064042
CHCHD7,5.948554347440477e-4,0.007137389006366616
SLTM,5.943576293421906e-4,0.0081036799666333
TIMM8B,5.925900443898875e-4,0.0075514423579277345
KLRC3,5.91988750034857e-4,0.006725263588338811
ACIN1,5.890085475344855e-4,0.00706941889512473
SKP1,5.869462161286295e-4,0.0076045814131958985
MRPL4,5.862892937866124e-4,0.006758461404980618
LBH,5.78748935857786e-4,0.007911459973496474
PLD3,5.78163771241114e-4,0.008076604480688202
YIPF5,5.693223880469447e-4,0.007144864519693427
HNRNPA1,5.661404800246369e-4,0.0066541673635291156
ANKRD13D,5.639958048122735e-4,0.006762602350304465
FUBP1,5.590554225233219e-4,0.006689010885355925
ENY2,5.520083360812421e-4,0.006184213259377111
IER3IP1,5.482634975666827e-4,0.006914092049408961
CCDC23,5.481960753995363e-4,0.007450063411723538
ASF1A,5.478175543349563e-4,0.006450120582789907
ISCA1,5.46007910559685e-4,0.00700682351206937
PSMB4,5.412513883039019e-4,0.006532112907781034
PJA2,5.411285534460538e-4,0.005280197413793485
SRSF9,5.405087215285276e-4,0.006235906910347189
CFAP97,5.3681875246415e-4,0.007694879140854899
GOLGA8B,5.334785592082586e-4,0.006420182103020793
ATG16L1,5.315471640790196e-4,0.007034986562208339
INPP5D,5.280478697886765e-4,0.008515721136752556
FAM219B,5.219339776263269e-4,0.0065453489117914794
LOC101929561,5.199048793033166e-4,0.008777115117144296
HNRNPA3,5.198573151012534e-4,0.006892311830113439
CD4,5.18540230755844e-4,0.0059141820636817695
RBFA,5.102659637437171e-4,0.004420946586937903
LOC102724133,5.090560152895729e-4,0.006927295840556658
TCP1,5.080394585071219e-4,0.006522456235943937
PDIA3,5.075947567618946e-4,0.005724326588366634
C14orf159,5.069595584179429e-4,0.005929856035735404
NDUFV2-AS1,4.975406716623359e-4,0.006879026323202881
SACM1L,4.929563876854973e-4,0.006421939652707021
SRA1,4.926358218680718e-4,0.007062639456791625
LMF2,4.907120723283701e-4,0.007074226024373138
TMEM50B,4.900550228145069e-4,0.00597095735585528
AKAP13,4.88530583214264e-4,0.004627690458672602
RPAIN,4.8815919718576967e-4,0.005456383321177795
CCNI,4.84816827995539e-4,0.004978209732177445
CFDP1,4.815163891569314e-4,0.007032913452972818
ARL2BP,4.7981721474931344e-4,0.0065975613792107
COA1,4.6926344216335073e-4,0.0045920900990145674
MRPL40,4.6926087272691546e-4,0.005888527399456994
ATAD3B,4.665386062971794e-4,0.005089219616918001
GNB2L1,4.613624237956033e-4,0.006761013433856267
DDX19B,4.595380143041807e-4,0.00575331189033509
ATP6AP2,4.5344720662756846e-4,0.005532343417908793
HNRNPH3,4.4674283670041937e-4,0.006572537421085293
ECHS1,4.4366882284343627e-4,0.006201346002849986
BRE,4.436177534793858e-4,0.004173723782525813
TRPM7,4.4112661049700166e-4,0.006592420637977295
CAPZA1,4.3856169561719505e-4,0.005230638634307498
FIP1L1,4.3848169572124955e-4,0.005681815045443556
YBEY,4.368171497498007e-4,0.005013154187923713
NCSTN,4.361697021055238e-4,0.006370943295184672
SMC1A,4.3615467241056295e-4,0.004958710951304261
CBWD2,4.319089119171793e-4,0.004991564525385415
THOC1,4.3158520719006324e-4,0.005595626723458603
LRP10,4.301519422708682e-4,0.004777617094222221
ISCA2,4.278081289636487e-4,0.00537582616570663
ZSCAN16-AS1,4.193970482322667e-4,0.007071090353140866
